1f84a5305b65d7f6aa3afa7e2f2bda0e	58	FILE:os:windows|17,BEH:execdownload|9,CLASS:downloader|9,BEH:server|5,CLASS:backdoor|5,FAM:farfli|3,FILE:proglang:delphi|2
1fd45364073a81ddd707d74ba5d4c121	65	FILE:os:windows|20,UNK:winshell|15,BEH:server|14,CLASS:backdoor|14,BEH:execdownload|4,CLASS:downloader|4,UNK:nspm|3,FILE:packed|2,UNK:8a6a7dcf|2
1fd70e41918c3a75c634b1c234ec36fb	34	BEH:server|17,CLASS:backdoor|17,FILE:os:windows|12,UNK:infecdoor|10,CLASS:infector|5
204613443e555f73237ea43a2faecaa5	48	UNK:wollf|19,BEH:server|14,CLASS:backdoor|14,FILE:os:windows|13,UNK:bcqdaikllki|2
2047ac6183da4dfb61d2562721ba0720	34	FILE:os:windows|10,BEH:server|9,CLASS:backdoor|9,UNK:aphexdoor|8,UNK:litesock|6,FILE:packed|4
20863ba09c31037b1b3220fc6da100e1	36	FILE:os:windows|11,UNK:neakse|6,BEH:execdownload|6,CLASS:downloader|6,FILE:packed|5,UNK:forcud|5,BEH:server|4,CLASS:backdoor|4,FAM:tdss|2,CLASS:grayware|2
209a288c68207d57e0ce6e60ebf60729	67	FILE:os:windows|20,CLASS:ransomware|15,BEH:filecrypt|15,FAM:teslacrypt|9,UNK:bitman|7,BEH:execdownload|3,CLASS:downloader|3,FAM:cryptolocker|3,UNK:imps|2
20cfe4912b280ad141d51f1f7370bfa5	53	BEH:server|18,CLASS:backdoor|18,FILE:os:windows|15,UNK:ramus|14,UNK:gaura|6,CLASS:grayware|2
20daf01e941f966b21a7ae431faefc65	58	UNK:evilgoat|18,FILE:os:windows|16,BEH:server|13,CLASS:backdoor|13,CLASS:grayware|3,CLASS:worm|2,FAM:spybot|2,BEH:selfpropagate|2,UNK:ftppw|2,UNK:3ba18f|2
20e438d84aa2828826d52540d80bf7fa	44	FILE:os:windows|11,CLASS:spyware|3,CLASS:grayware|3,BEH:spam|2,BEH:server|2,CLASS:backdoor|2
20f0c736a966142de88dee06a2e4a5b1	69	CLASS:ransomware|28,BEH:filecrypt|28,FILE:os:windows|23,FAM:conti|21
21cd8bab6b3569f7b375a69a37e36c50	57	FILE:os:windows|18,FAM:secondthought|16,CLASS:grayware|4,CLASS:grayware:adware|3,UNK:portalscan|2
21f324a6a62d8125bc83b8d1865e17f9	47	BEH:server|19,CLASS:backdoor|19,FILE:os:windows|17,FAM:hupigon|15,FAM:bifrose|2
2271d942a23a89d7adea524d4ac3c13f	53	FILE:os:windows|16,BEH:server|10,CLASS:backdoor|10,BEH:irc|2,CLASS:grayware|2,FAM:bulz|2,CLASS:bot|2,UNK:backdoorx|2
2337b9a12ecf50b94fc95e6ac34b3ecc	59	FILE:os:windows|13,BEH:server|12,FILE:msil|12,CLASS:backdoor|12,FAM:asyncrat|8,FAM:crysan|4,FILE:packed|2,BEH:execdownload|2,CLASS:downloader|2
25e0570cc803cd77abc2268b41237937	53	FILE:os:windows|17,BEH:server|10,CLASS:backdoor|10,UNK:nucleroot|8,FILE:packed|3,CLASS:grayware|3,FAM:vobfus|2,BEH:autorun|2
273fd3f33279cc9c0378a49cf63d7a06	41	UNK:ntrc|20,BEH:server|18,CLASS:backdoor|18,FILE:os:windows|15
274a6e846c5a4a2b3281198556e5568b	61	FILE:os:windows|18,FILE:packed|10,BEH:hostsmodify|7,FILE:packed:vmprotect|6,CLASS:grayware|2
284f36e35db6a0aa9a493f39d834367e	56	FILE:os:windows|18,FAM:hupigon|15,BEH:server|9,CLASS:backdoor|9,FILE:packed|5,BEH:execdownload|2,CLASS:downloader|2
2862de561d91eedb265df4ae9b0fc872	53	BEH:server|15,CLASS:backdoor|15,UNK:remotenc|14,FILE:os:windows|12,UNK:beta|3,CLASS:grayware|2
290477c9707f64a316888493ae67b1ef	62	FILE:os:windows|20,FAM:antilam|18,BEH:server|15,CLASS:backdoor|15,FILE:proglang:delphi|2
2906b5dc5132dd1319827415e837168f	37	BEH:server|16,CLASS:backdoor|16,UNK:xlog|13,FILE:os:windows|11
2910c3bea6732d5ed81a7c44d4354136	58	FILE:os:windows|15,BEH:server|15,CLASS:backdoor|15,FILE:proglang:delphi|12,UNK:kaotic|3,UNK:registrydisabler|2
2914f01e65d848655d4f1aac51ff04d1	60	FAM:antilam|21,BEH:server|20,CLASS:backdoor|20,FILE:os:windows|17
2992b86d03c3922ed45fa09ef105f018	28	FILE:os:windows|10,BEH:execdownload|8,CLASS:downloader|8
29bc048d58ab8038c7001ef0d5e69c9b	36	FILE:os:windows|14,BEH:server|8,CLASS:backdoor|8,UNK:prexot|6,CLASS:worm|5,BEH:selfpropagate|5,UNK:secefa|4,UNK:cryptexe|2
2a366cea300b84b4e6f8204a8c229266	56	FAM:hupigon|17,FILE:os:windows|16,BEH:server|13,CLASS:backdoor|13,FILE:packed:upack|2,FILE:packed|2
2a442d3da88f721a786ff33179c664b7	48	BEH:server|14,CLASS:backdoor|14,FILE:os:windows|13,FAM:prosti|2,FAM:hupigon|2,UNK:graybi|2
2a4fda4a6687981d32c2da7bdc1efcf1	57	UNK:kraimer|23,FILE:os:windows|19,BEH:server|12,CLASS:backdoor|12,CLASS:worm|4,BEH:selfpropagate|4,UNK:lazy|2,CLASS:grayware|2
2aea3b217e6a3d08ef684594192cafc8	68	FILE:os:windows|23,CLASS:ransomware|23,BEH:filecrypt|23,FAM:cryakl|16,BEH:execdownload|2,CLASS:downloader|2,FILE:proglang:delphi|2
2b576e7551afe1c7575dc680396f1b5b	42	UNK:indexer|23,FILE:os:windows|17,BEH:server|15,CLASS:backdoor|15,CLASS:grayware|3
2bcd471d9dd0a8d6194f4112c2ee520f	57	UNK:spirit|18,BEH:server|17,CLASS:backdoor|17,FILE:os:windows|15,CLASS:grayware|2
2bd5672432a545db03db0e09c120d42e	40	FILE:os:windows|9,UNK:suomia|8,UNK:gentee|6,CLASS:grayware|2
2cbd0fcf4d5fd5fb6c8014390efb0b21	58	BEH:server|17,UNK:hellza|17,CLASS:backdoor|17,FILE:os:windows|16,CLASS:grayware|2,FILE:proglang:delphi|2
2d1d6b0fd55eca12f58b8b6d80f8153f	60	FILE:os:windows|18,UNK:jane|16,CLASS:worm|14,BEH:selfpropagate|14,BEH:server|5,CLASS:backdoor|5,UNK:noqprxypkqee|2,UNK:mircjane|2,CLASS:grayware|2,UNK:aftp|2
2d81bf2c55c81778533b55fb444d4dc6	58	FILE:os:windows|15,FAM:prorat|10,BEH:server|8,CLASS:backdoor|8,FILE:packed|3,CLASS:grayware|3,BEH:execdownload|2,CLASS:downloader|2
2da85579b259e6de86590e067003e064	51	UNK:ataka|15,BEH:server|13,CLASS:backdoor|13,FILE:os:windows|7,FAM:vtflooder|3
2e4573d8925be404a9a1ff49ee2f5bc3	56	FILE:os:windows|17,FILE:packed|5,BEH:killproc:killsectool|4,BEH:killproc|4,BEH:server|2,UNK:nspm|2,FAM:hupigon|2,CLASS:grayware|2,CLASS:backdoor|2,UNK:antavka|2
2e4b6c5bd907995f6fd40c5eeab5c6e9	59	FAM:hupigon|23,FILE:os:windows|20,BEH:server|15,CLASS:backdoor|15,UNK:aafd|2
2e507b75c0df0fcb2f9a85f4a0c1bc04	66	FILE:os:windows|22,BEH:server|19,CLASS:backdoor|19,FAM:darkkomet|12,UNK:curioso|4,FILE:proglang:delphi|3,FILE:packed|2,UNK:explorerhijack|2,BEH:execdownload|2,CLASS:downloader|2
2f3f0e9be7edb73e545fc49b5a78b4f0	54	FAM:bayrob|18,FILE:os:windows|16,CLASS:spyware|2
2ffc2446a2a6cf04c06a85deb43b9fb8	60	CLASS:ransomware|18,BEH:filecrypt|18,FILE:os:windows|15,FILE:msil|9,UNK:lokilocker|5,UNK:imps|2
304fb160949dcaec3e718481464f9ce6	61	FILE:os:windows|16,UNK:banpak|9,FILE:packed|2,FAM:fugrafa|2,BEH:execdownload|2,CLASS:downloader|2
30903ccbc6747c0da5a2775884b78def	45	FILE:os:windows|11,BEH:server|11,UNK:bluanweb|11,CLASS:backdoor|11,CLASS:grayware|2,UNK:bluanwe|2
317cd84b5c0d11a9c3aacdfe2bb6031c	55	FILE:os:windows|15,UNK:tibia|3,UNK:sneaky|2,FAM:mint|2,BEH:infosteal|2,BEH:execdownload|2,CLASS:downloader|2
339ec4617eababfd46006f2219e68cb8	52	FILE:os:windows|15,UNK:skynetref|10,CLASS:grayware|3,BEH:proxy|2
33f1dc8cf5987751ac0f063601f1c324	51	FILE:os:windows|15,UNK:deltad|13,CLASS:worm|11,BEH:selfpropagate|11,BEH:spam|2,UNK:registrydisabler|2,CLASS:grayware|2,UNK:delta|2
341b2c3222122bd25c8509fc09534dec	59	FILE:os:windows|17,BEH:server|7,CLASS:backdoor|7,FAM:darkkomet|5,UNK:siscos|4,FILE:proglang:delphi|3,UNK:yyqaa437mapo|2,UNK:userstartup|2,FILE:packed|2
34c09f7fd6668c89a59ebdc8f12d1e7b	55	FILE:os:windows|19,UNK:infexor|19,BEH:server|16,CLASS:backdoor|16,BEH:irc|2,CLASS:grayware|2,CLASS:bot|2
34fb086a88f3a2506b61a17cced3b476	61	FILE:os:windows|18,UNK:phires|10,BEH:browsermodify|5,CLASS:grayware|4,BEH:clicks|4,CLASS:clicker|4,FILE:proglang:visualbasic|2,FILE:proglang:visualbasic:vbscript|2,FILE:proglang:delphi|2,CLASS:grayware:adware|2
35100db8750364871fe70ef6de4833f7	49	CLASS:grayware|17,FILE:os:windows|13,CLASS:grayware:tool|13,UNK:afix|10
35cf54a19efcdeaa41899647075c7ef9	56	FILE:os:windows|22,BEH:server|15,CLASS:backdoor|15,FAM:darkkomet|10,FAM:pincav|2,FAM:dorv|2
35f0d754f161af35241cb081c73ea6dd	33	UNK:avstral|12,FILE:os:windows|11,BEH:server|7,CLASS:backdoor|7,BEH:execdownload|4,CLASS:downloader|4,FILE:small|3
360bbc9e0926488f085029948ff6c759	59	FILE:os:windows|18,BEH:execdownload|12,CLASS:downloader|12,BEH:infosteal|9,CLASS:grayware|2,FAM:bancos|2
3648c68bfe395fb9980ae547d881572c	55	FILE:os:windows|17,BEH:server|17,CLASS:backdoor|17,CLASS:grayware|2
36ca28db068b6f6634d633fe61d34a7d	52	FILE:os:windows|11,BEH:server|11,CLASS:backdoor|11,FILE:small|9,CLASS:grayware|2
373b1d95ccdbbc6531dff43bbbe43534	60	FILE:os:windows|21,BEH:execdownload|10,CLASS:downloader|10,FILE:proglang:delphi|10,FILE:packed|3,FAM:vobfus|2,UNK:omgfaerx1faab|2,FAM:buzus|2
378b225b07979e12062f86ab1fbaf2ed	63	FILE:os:windows|18,UNK:wuca|8,BEH:server|8,CLASS:backdoor|8,BEH:execdownload|6,CLASS:downloader|6,UNK:kufgal|4,FILE:small|3,FILE:packed|2
37d4a5ba123dd32f1e2c4ba0be14e77c	62	FAM:shodi|22,FILE:os:windows|21,CLASS:virus|11,BEH:filemodify|11,FILE:bundle|4,CLASS:worm|2,BEH:selfpropagate|2
380ff48c4a28ac25f5efb630883eeb17	59	FILE:os:windows|14,BEH:server|9,CLASS:backdoor|9,FILE:packed|3,CLASS:virus|2,BEH:filemodify|2,UNK:danmec|2,FAM:asprox|2
38745539b71cf201bb502437f891d799	62	FILE:os:windows|19,FAM:lockbit|18,CLASS:ransomware|17,BEH:filecrypt|17,FILE:packed|5,CLASS:grayware|3
38f9ee3ce51ead0ce6bf2edcaa462611	64	FILE:os:windows|20,BEH:server|14,CLASS:backdoor|14,UNK:rmtsvc|12,UNK:jaik|2,FAM:hupigon|2
39e22b8b19f6aed59d2def00c4228d56	54	FILE:os:windows|20,FAM:bifrose|8,BEH:server|7,CLASS:backdoor|7,CLASS:grayware|4,BEH:execdownload|4,CLASS:downloader|4,FILE:proglang:visualbasic|3,CLASS:grayware:tool|3,BEH:inject|3,FILE:packed|2
